ID,Folder,PDF_File,Category,Page,Product_Title,Price_Formatted,Raw_Price,Image_Path,Line_Text
WS-044,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Alpha Grey,"₹7,600",7600,/extracted_product_images/workstation_044.jpg,"Alpha Grey | ₹7,600 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. Chrome base with 60 mm nylon castors & class 4 gaslft."
WS-045,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Alpha Black,"₹6,500",6500,/extracted_product_images/workstation_045.jpg,"Alpha Black | ₹6,500 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. Nylon base with 60 mm nylon castors & class 4 gaslift."
WS-046,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Delta,"₹7,100",7100,/extracted_product_images/workstation_046.jpg,"Delta | ₹7,100 | Glassfilled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-047,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,11,Gamma,"₹15,500",15500,/extracted_product_images/workstation_047.jpg,"Gamma | ₹15,500 | Glass flled nylon backrest with lumbar support & mesh fabric. 4D Adjustable Armrest with Gel PU pad. Self weight syncro tilt mechanism with multi position lock & seat slider. 700mm aluminium diecast base with glassfilled nylon castors & class 4 Gas lift."
WS-048,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,Colt (Ind),"₹6,800",6800,/extracted_product_images/workstation_048.jpg,"Colt (Ind) | ₹6,800 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-049,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,Colt White (Ind),"₹7,300",7300,/extracted_product_images/workstation_049.jpg,"Colt White (Ind) | ₹7,300 | Glass filled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-050,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,Mono (Ind),"₹5,700",5700,/extracted_product_images/workstation_050.jpg,"Mono (Ind) | ₹5,700 | Glass filled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslit."
WS-051,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,12,Mono White (Ind),"₹6,300",6300,/extracted_product_images/workstation_051.jpg,"Mono White (Ind) | ₹6,300 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-052,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,Queen White (Ind),"₹7,200",7200,/extracted_product_images/workstation_052.jpg,"Queen White (Ind) | ₹7,200 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslift."
WS-053,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,Queen (Ind),"₹6,300",6300,/extracted_product_images/workstation_053.jpg,"Queen (Ind) | ₹6,300 | Glass filled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslift."
WS-054,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,Sara White (Ind),"₹6,900",6900,/extracted_product_images/workstation_054.jpg,"Sara White (Ind) | ₹6,900 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tit mechanism with single position lock. 650mm chrome base with 60 mm nylon castors & class 4 gaslft."
WS-055,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,13,Sara (Ind),"₹6,200",6200,/extracted_product_images/workstation_055.jpg,"Sara (Ind) | ₹6,200 | Glass flled nylon mesh back with inbuilt lumbar support & fabric seat. Fix PP armrest attached to the back. Center tilt mechanism with single position lock. 650mm nylon base with 60 mm nylon castors & class 4 gaslft."
WS-056,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Astor Visitor (Imp),"₹15,000",15000,/extracted_product_images/workstation_056.jpg,"Astor Visitor (Imp) | ₹15,000 | Finest composite leather on back & seat. Chrome finish armrest with pu pad. Round M.S. chrome plated cantilever pipe frame."
WS-057,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Sleek Visitor (Imp / Ind),"₹10,500",10500,/extracted_product_images/workstation_057.jpg,"Sleek Visitor (Imp / Ind) | ₹10,500 | Finest composite leather on back & seat. Chrome finish armrest with pu pad. Round M.S. chrome plated cantilever pipe frame."
WS-058,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Colt Visitor (White) (Ind),"₹7,900",7900,/extracted_product_images/workstation_058.jpg,"Colt Visitor (White) (Ind) | ₹7,900 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-059,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Colt Visitor (Black) (Ind),"₹7,400",7400,/extracted_product_images/workstation_059.jpg,"Colt Visitor (Black) (Ind) | ₹7,400 | Glass flled nylon mesh back & fabric seat. Fix PP armrest attached to the back. Oblong M.S. chrome plated cantilever pipe frame."
WS-060,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Queen Visitor (White (Ind),"₹7,700",7700,/extracted_product_images/workstation_060.jpg,"Queen Visitor (White (Ind) | ₹7,700 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-061,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,14,Queen Visitor (Black) (Ind),"₹7,100",7100,/extracted_product_images/workstation_061.jpg,"Queen Visitor (Black) (Ind) | ₹7,100 | Glass flled nylon bucket shell with mesh back & fabric seat. Fix PP armrest attached to the back. Oblong M.S. chrome plated cantilever pipe frame."
WS-062,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Octa Visitor,"₹8,500",8500,/extracted_product_images/workstation_062.jpg,"Octa Visitor | ₹8,500 | Glass filled nylon mesh back & fabric seat. Fix PP armrest attached to the back. Oblong M.S. chrome plated cantilever pipe frame."
WS-063,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Sara Pp (White) (Ind),"₹6,400",6400,/extracted_product_images/workstation_063.jpg,"Sara Pp (White) (Ind) | ₹6,400 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-064,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Sara Pp (Black) (Ind),"₹4,900",4900,/extracted_product_images/workstation_064.jpg,"Sara Pp (Black) (Ind) | ₹4,900 | Glass filled nylon mesh back attached with arms. PU cushion seat with hotpressed plywood. Fix PP legs."
WS-065,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Queen Pp (White) (Ind),"₹6,500",6500,/extracted_product_images/workstation_065.jpg,"Queen Pp (White) (Ind) | ₹6,500 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-066,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Queen Pp (Black) (Ind),"₹5,100",5100,/extracted_product_images/workstation_066.jpg,"Queen Pp (Black) (Ind) | ₹5,100 | Glass filled nylon bucket shell with mesh back. PU cushion seat with hotpressed plywood. Fix PP legs."
WS-067,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,15,Cosmo Cushion (Ind),"₹4,100",4100,/extracted_product_images/workstation_067.jpg,"Cosmo Cushion (Ind) | ₹4,100 | Glass filled nylon back along with arms. PU cushion seat with hotpressed plywood. Mild steel powder coated heavy gauge frame."
WS-068,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Key W/O Tablet (Ind) - Black,"₹6,900",6900,/extracted_product_images/workstation_068.jpg,"Key W/O Tablet (Ind) - Black | ₹6,900 | Commercial Ergonomic Workstation Chair with Mesh/Fabric Support."
WS-069,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Key Tablet (Ind) - Black,"₹7,700",7700,/extracted_product_images/workstation_069.jpg,"Key Tablet (Ind) - Black | ₹7,700 | Glass filled nylon mesh back & fabric seat. Multibend seat plywood with PU cushion & PP seat outer. PP armrest with forward- backward movement. M.S oblong powder coated pipe frame chair with castors/ bush."
WS-070,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Cosmo Tablet (Ind),"₹5,600",5600,/extracted_product_images/workstation_070.jpg,"Cosmo Tablet (Ind) | ₹5,600 | Glass flled nylon back with arms & fabric seat. Flip top design PP writing pad with metal support frame. Mild steel powder coated round pipe frame."
WS-071,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Flip Tablet (Imp) Grey,"₹12,000",12000,/extracted_product_images/workstation_071.jpg,"Flip Tablet (Imp) Grey | ₹12,000 | One piece PP shell with fabric seat. Flip top design PP writing pad with metal support frame. Mild steel powder coated round pipe frame."
WS-072,A -DIVINE CHAIRS PRICELIST,WORKSTATION PRICELIST- AUG26.pdf,workstation,16,Sweden Tablet (Ind),"₹5,800",5800,/extracted_product_images/workstation_072.jpg,"Sweden Tablet (Ind) | ₹5,800 | One piece PP shell with fabric seat. Flip top design PP writing pad with metal support frame. Mild steel powder coated round pipe frame."
PF-002,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,2,Libra,"₹12,500",12500,/extracted_product_images/puffy_002.jpg,"Libra | ₹12,500 | Timelesscomfort. | Sculpted for elegance. | WIDTH | FABRIC | HEIGHT | LENGTH | 700mm | 480mm | 480mm | 2.00 Mtr."
PF-003,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,3,Albert,"₹6,500",6500,/extracted_product_images/puffy_003.jpg,"Albert | ₹6,500 | Timelesscomfort. | HEIGHT | LENGTH | WIDTH | FABRIC | 420mm | 420mm | 420mm | 1Mtr."
PF-004,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,4,Merry,"₹8,000",8000,/extracted_product_images/puffy_004.jpg,"Merry | ₹8,000 | Compact design. | FABRIC | HEIGHT | LENGTH | WIDTH | 1.25Mtr. | 420mm | 420mm | 420mm"
PF-005,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,5,Moon,"₹6,750",6750,/extracted_product_images/puffy_005.jpg,"Moon | ₹6,750 | Earthytones. | WIDTH | FABRIC | LENGTH | HEIGHT | 420mm | 440mm | 440mm | 1.25Mtr."
PF-006,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,6,Drift,"₹6,500",6500,/extracted_product_images/puffy_006.jpg,"Drift | ₹6,500 | Compactluxury. | FABRIC | HEIGHT | LENGTH | WIDTH | 1Mtr. | 420mm | 420mm | 420mm"
PF-007,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,7,Dior,"₹8,250",8250,/extracted_product_images/puffy_007.jpg,"Dior | ₹8,250 | Timeless comfort. | Sculpted for style. | HEIGHT | LENGTH | WIDTH | FABRIC | 420mm | 420mm | 420mm | 1.25Mtr."
PF-008,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,8,Bloomington,"₹5,750",5750,/extracted_product_images/puffy_008.jpg,"Bloomington | ₹5,750 | WIDTH | LENGTH | HEIGHT | FABRIC | 420mm | 420mm | 1.25Mtr. | 420mm"
PF-009,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,9,Opal,"₹5,500",5500,/extracted_product_images/puffy_009.jpg,"Opal | ₹5,500 | Minimalform. | LENGTH | HEIGHT | WIDTH | FABRIC | 420mm | 420mm | 420mm | 1.25Mtr."
PF-010,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,10,Flow,"₹5,750",5750,/extracted_product_images/puffy_010.jpg,"Flow | ₹5,750 | LENGTH | WIDTH | FABRIC | HEIGHT | 420mm | 420mm | 420mm | 1.00Mtr."
PF-011,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,11,Bolt,"₹6,500",6500,/extracted_product_images/puffy_011.jpg,"Bolt | ₹6,500 | Compact luxury. | WIDTH | LENGTH | HEIGHT | FABRIC | 420mm | 500mm | 500mm | 1.50 Mtr."
PF-012,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,12,Hush,"₹6,250",6250,/extracted_product_images/puffy_012.jpg,"Hush | ₹6,250 | Compact luxury. | WIDTH | FABRIC | HEIGHT | LENGTH | 420mm | 420mm | 420mm | 1Mtr."
PF-013,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,13,Mushroom,"₹6,000",6000,/extracted_product_images/puffy_013.jpg,"Mushroom | ₹6,000 | Compactcomfort. | LENGTH | HEIGHT | FABRIC | WIDTH | 420mm | 420mm | 420mm | 1.00Mtr."
PF-014,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,14,Vibe,"₹9,000",9000,/extracted_product_images/puffy_014.jpg,"Vibe | ₹9,000 | LENGTH | WIDTH | FABRIC | HEIGHT | 1.50Mtr. | 420mm | 420mm | 420mm"
PF-015,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,15,Astro,"₹6,500",6500,/extracted_product_images/puffy_015.jpg,"Astro | ₹6,500 | Timeless design. | HEIGHT | LENGTH | WIDTH | FABRIC | 420mm | 420mm | 420mm | 1Mtr."
PF-016,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,16,Gold,"₹6,250",6250,/extracted_product_images/puffy_016.jpg,"Gold | ₹6,250 | Minimal form. | HEIGHT | LENGTH | WIDTH | FABRIC | 1Mtr. | 420mm | 420mm | 420mm"
PF-017,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,17,Kenzi,"₹11,000",11000,/extracted_product_images/puffy_017.jpg,"Kenzi | ₹11,000 | WIDTH | LENGTH | HEIGHT | FABRIC | 500mm | 1.00 Mtr. | 420mm | 500mm"
PF-018,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,18,Capsule,"₹5,500",5500,/extracted_product_images/puffy_018.jpg,"Capsule | ₹5,500 | Minimal form. | HEIGHT | LENGTH | WIDTH | FABRIC | 420mm | 1 Mtr. | 420mm | 420mm"
PF-019,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,19,Kazo,"₹8,500",8500,/extracted_product_images/puffy_019.jpg,"Kazo | ₹8,500 | Earthytones. | HEIGHT | WIDTH | FABRIC | LENGTH | 420mm | 440mm | 440mm | 1.50Mtr."
PF-020,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,20,Eva,"₹5,500",5500,/extracted_product_images/puffy_020.jpg,"Eva | ₹5,500 | Minimal form. | WIDTH | HEIGHT | LENGTH | FABRIC | 1Mtr, | 420mm | 420mm | 420mm"
PF-021,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,21,Torry,"₹7,750",7750,/extracted_product_images/puffy_021.jpg,"Torry | ₹7,750 | Compact charm, | WIDTH | FABRIC | HEIGHT | LENGTH | 420mm | 420mm | 125Mtr. | 420mm"
PF-022,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,22,Vitro,"₹10,250",10250,/extracted_product_images/puffy_022.jpg,"Vitro | ₹10,250 | FABRIC | LENGTH | WIDTH | HEIGHT | 420mm | 1Mtr. | 420mm | 420mm"
PF-023,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,23,Lume,"₹7,000",7000,/extracted_product_images/puffy_023.jpg,"Lume | ₹7,000 | Compact luxury. | FABRIC | HEIGHT | LENGTH | WIDTH | 1.50Mtr. | 420mm | 420mm | 420mm"
PF-024,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,24,Snug,"₹10,000",10000,/extracted_product_images/puffy_024.jpg,"Snug | ₹10,000 | Compactluxury. | FABRIC | HEIGHT | LENGTH | WIDTH | 420mm | 520mm | 520mm | 2.00Mtr."
PF-025,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,25,Zoya,"₹7,500",7500,/extracted_product_images/puffy_025.jpg,"Zoya | ₹7,500 | LENGTH | WIDTH | FABRIC | HEIGHT | 420mm | 420mm | 420mm | 1Mtr."
PF-026,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,26,Majesty,"₹14,000",14000,/extracted_product_images/puffy_026.jpg,"Majesty | ₹14,000 | Compact luxury | HEIGHT | LENGTH | WIDTH | FABRIC | 420mm | 1.5 Mtr. | 900mm | 420mm"
PF-027,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,27,Novel,"₹14,000",14000,/extracted_product_images/puffy_027.jpg,"Novel | ₹14,000 | Compact luxury. | WIDTH | FABRIC | LENGTH | HEIGHT | 1.75 Mtr. | 420mm | 900mm | 420mm"
PF-028,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,28,Louis,"₹11,000",11000,/extracted_product_images/puffy_028.jpg,"Louis | ₹11,000 | Compact luxury. | WIDTH | LENGTH | HEIGHT | FABRIC | 420mm | 420mm | 1.75Mtr."
PF-029,A -DIVINE CHAIRS PRICELIST,+PUFFY PRICELIST LIFESTYLE- AUG26.pdf,puffy,29,Drum,"₹14,000",14000,/extracted_product_images/puffy_029.jpg,"Drum | ₹14,000 | Compactluxury | WIDTH | LENGTH | FABRIC | HEIGHT | 420mm | 900mm | 900mm | 2.5Mtr."
DV-SOFA-002,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,2,Canvas,"₹60,000",60000,/extracted_product_images/sofa_002.jpg,"Canvas | ₹60,000 | Luxury Crafted Designer Sofa - Available in 1-Seater, 2-Seater, 3-Seater & Sectional Configurations"
DV-SOFA-003,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,3,Vegas,"₹56,000",56000,/extracted_product_images/sofa_003.jpg,"Vegas | ₹56,000 | Luxury Crafted Designer Sofa"
DV-SOFA-004,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,4,Flame,"₹48,500",48500,/extracted_product_images/sofa_004.jpg,"Flame | ₹48,500 | Luxury Crafted Designer Sofa"
DV-SOFA-005,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,5,Lopez,"₹36,500",36500,/extracted_product_images/sofa_005.jpg,"Lopez | ₹36,500 | Luxury Crafted Designer Sofa"
DV-SOFA-006,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,6,Montana,"₹58,000",58000,/extracted_product_images/sofa_006.jpg,"Montana | ₹58,000 | Luxury Crafted Designer Sofa"
DV-SOFA-007,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,7,Arcus,"₹33,500",33500,/extracted_product_images/sofa_007.jpg,"Arcus | ₹33,500 | Luxury Crafted Designer Sofa"
DV-SOFA-008,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,8,Zara,"₹40,000",40000,/extracted_product_images/sofa_008.jpg,"Zara | ₹40,000 | Luxury Crafted Designer Sofa"
DV-SOFA-009,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,9,Liberty,"₹62,000",62000,/extracted_product_images/sofa_009.jpg,"Liberty | ₹62,000 | Luxury Crafted Designer Sofa"
DV-SOFA-010,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,10,Liberty,"₹62,000",62000,/extracted_product_images/sofa_010.jpg,"Liberty | ₹62,000 | Luxury Crafted Designer Sofa"
DV-SOFA-011,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,11,Nova,"₹52,500",52500,/extracted_product_images/sofa_011.jpg,"Nova | ₹52,500 | Luxury Crafted Designer Sofa"
DV-SOFA-012,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,12,Curve,"₹65,000",65000,/extracted_product_images/sofa_012.jpg,"Curve | ₹65,000 | Luxury Crafted Designer Sofa"
DV-SOFA-013,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,13,Meridian,"₹65,000",65000,/extracted_product_images/sofa_013.jpg,"Meridian | ₹65,000 | Luxury Crafted Designer Sofa"
DV-SOFA-014,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,14,Tiara,"₹32,000",32000,/extracted_product_images/sofa_014.jpg,"Tiara | ₹32,000 | Luxury Crafted Designer Sofa"
DV-SOFA-015,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,15,Fortune,"₹34,000",34000,/extracted_product_images/sofa_015.jpg,"Fortune | ₹34,000 | Luxury Crafted Designer Sofa"
DV-SOFA-016,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,16,Chester,"₹50,000",50000,/extracted_product_images/sofa_016.jpg,"Chester | ₹50,000 | Luxury Crafted Designer Sofa"
DV-SOFA-017,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,17,Newvogue,"₹32,000",32000,/extracted_product_images/sofa_017.jpg,"Newvogue | ₹32,000 | Luxury Crafted Designer Sofa"
DV-SOFA-018,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,18,Heritage,"₹36,500",36500,/extracted_product_images/sofa_018.jpg,"Heritage | ₹36,500 | Luxury Crafted Designer Sofa"
DV-SOFA-019,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,19,Zurich,"₹98,000",98000,/extracted_product_images/sofa_019.jpg,"Zurich | ₹98,000 | Luxury Crafted Designer Sofa"
DV-SOFA-020,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,20,Glamour,"₹35,000",35000,/extracted_product_images/sofa_020.jpg,"Glamour | ₹35,000 | Luxury Crafted Designer Sofa"
DV-SOFA-021,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,21,Florance,"₹30,000",30000,/extracted_product_images/sofa_021.jpg,"Florance | ₹30,000 | Luxury Crafted Designer Sofa"
DV-SOFA-022,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,22,Imperial,"₹36,000",36000,/extracted_product_images/sofa_022.jpg,"Imperial | ₹36,000 | Luxury Crafted Designer Sofa"
DV-SOFA-023,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,23,Tokyo,"₹28,000",28000,/extracted_product_images/sofa_023.jpg,"Tokyo | ₹28,000 | Luxury Crafted Designer Sofa"
DV-SOFA-024,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,24,Saphire,"₹29,500",29500,/extracted_product_images/sofa_024.jpg,"Saphire | ₹29,500 | Luxury Crafted Designer Sofa"
DV-SOFA-025,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,25,Mapple,"₹29,500",29500,/extracted_product_images/sofa_025.jpg,"Mapple | ₹29,500 | Luxury Crafted Designer Sofa"
DV-SOFA-026,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,26,California,"₹28,000",28000,/extracted_product_images/sofa_026.jpg,"California | ₹28,000 | Luxury Crafted Designer Sofa"
DV-SOFA-027,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,27,Oxy,"₹32,000",32000,/extracted_product_images/sofa_027.jpg,"Oxy | ₹32,000 | Luxury Crafted Designer Sofa"
DV-SOFA-028,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,28,Corbusier,"₹35,000",35000,/extracted_product_images/sofa_028.jpg,"Corbusier | ₹35,000 | Luxury Crafted Designer Sofa"
DV-SOFA-029,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,29,Dream,"₹32,000",32000,/extracted_product_images/sofa_029.jpg,"Dream | ₹32,000 | Luxury Crafted Designer Sofa"
DV-SOFA-030,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,30,June,"₹35,500",35500,/extracted_product_images/sofa_030.jpg,"June | ₹35,500 | Luxury Crafted Designer Sofa"
DV-SOFA-031,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,31,Kitkat,"₹26,000",26000,/extracted_product_images/sofa_031.jpg,"Kitkat | ₹26,000 | Luxury Crafted Designer Sofa"
DV-SOFA-032,A -DIVINE CHAIRS PRICELIST,+SOFA LIFESTYLE PRICELIST- AUG26.pdf,sofa,32,Barcelona,"₹39,000",39000,/extracted_product_images/sofa_032.jpg,"Barcelona | ₹39,000 | Luxury Crafted Designer Sofa"
